TRAVELER_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,PAYMENT_DT_HOUR,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION
h001355,2306240001,1,0,0,1,2,5024476543.0,맛나식당,제주특별자치도 서귀포시 성산읍 동류암로 41,제주특별자치도 서귀포시 성산읍 고성리 316-9,3350063.0,5013025924.0,2023-06,1,24000.0,갈치조림;고등어조림,,10,경기도,제주
h001355,2306240004,1,0,0,1,2,4164100644.0,카페아오오,제주특별자치도 서귀포시 성산읍 환해장성로 75,제주특별자치도 서귀포시 성산읍 신산리 420,3350332.0,5013025927.0,2023-06,1,17000.0,ICE. 올디너츠;ICE. 올디시나몬,,12,경기도,제주
h001355,2306240006,1,0,0,1,2,8526400586.0,표선우동가게,제주특별자치도 서귀포시 표선면 표선관정로 105-1,제주특별자치도 서귀포시 표선면 표선리 670-1,3350283.0,5013032021.0,2023-06,1,29000.0,,,17,경기도,제주
h001355,2306250002,1,0,0,1,2,6288601868.0,고토,제주특별자치도 제주시 애월읍 구엄동3길 56,제주특별자치도 제주시 애월읍 구엄리 666-4,4847249.0,5011025324.0,2023-06,1,13500.0,카페라떼(ice);시티오(hot) ,,15,경기도,제주
h001355,2306250003,1,0,0,1,2,7190201558.0,고집78,제주특별자치도 제주시 애월읍 부룡수길 50,제주특별자치도 제주시 애월읍 신엄리 2934-1,4847752.0,5011025326.0,2023-06,1,82000.0,흑돼지삼겹;제주산고사리;소주;제주라거맥주,,18,경기도,제주
h001355,2306260001,1,0,0,1,2,6163081668.0,노라바,제주특별자치도 제주시 애월읍 구엄길 100,제주특별자치도 제주시 애월읍 구엄리 1287-1,4847246.0,5011025324.0,2023-06,1,15900.0,해물라면(중);옛날도시락(단품),,10,경기도,제주
h001355,2306260003,2,0,0,1,2,7840401518.0,아베베베이커리,제주특별자치도 제주시 동문로6길 4,제주특별자치도 제주시 일도일동 1136-2,4847602.0,5011010100.0,2023-06,1,42600.0,위미 한라봉 크림;금능 사과 크림빵;붉은오름 베리베리;안돌 아몬드 브리;가시리 흑임자 크림,,12,경기도,제주
h001355,2306250001,3,0,0,1,2,,아르떼뮤지엄 제주,제주특별자치도 제주시 애월읍 어림비로 478,제주특별자치도 제주시 애월읍 어음리 1503,3349133.0,5011025336.0,2023-06,1,34000.0,입장권,,00,경기도,제주
h001359,2307030006,1,0,0,1,2,8069800652.0,애월수산마트,제주특별자치도 제주시 애월읍 애월해안로 182,제주특별자치도 제주시 애월읍 고내리 1240-1,3349131.0,5011025333.0,2023-07,1,35000.0,,,20,광주광역시,제주
h001359,2307040004,1,0,0,1,2,6162870514.0,번네식당,제주특별자치도 서귀포시 안덕면 산방로 16,제주특별자치도 서귀포시 안덕면 화순리 1810-11,3350113.0,5013031021.0,2023-07,1,37000.0,,,14,광주광역시,제주
h001359,2307040007,1,0,0,1,2,2506400534.0,장수통닭,제주특별자치도 서귀포시 표선면 표선동서로 247,제주특별자치도 서귀포시 표선면 표선리 694-2,3350285.0,5013032021.0,2023-07,1,23000.0,,,20,광주광역시,제주
h001359,2307040008,1,0,0,1,2,6168226325.0,표선농협하나로마트,제주특별자치도 서귀포시 표선면 가시로 16,제주특별자치도 서귀포시 표선면 표선리 2033,3350006.0,5013032021.0,2023-07,1,20232.0,팽이버섯;미니비엔나;육즙가득 고기만두;항정살;큰컵 불닭볶음면,,20,광주광역시,제주
h001359,2307050001,1,0,0,1,2,8350301556.0,우무공항,제주특별자치도 제주시 관덕로8길 40-1,제주특별자치도 제주시 삼도이동 193-2,4847168.0,5011010600.0,2023-07,1,13600.0,커스터드;망고 ,,11,광주광역시,제주
h001359,2307050002,1,0,0,1,2,1371722401.0,제주맛담 (버거1031),제주특별자치도 제주시 신성로 25,제주특별자치도 제주시 도남동 902-34,3349116.0,5011012900.0,2023-07,3,22000.0,왕새우버거(SET);흑돼지크로케버거(SET),,12,광주광역시,제주
h001359,2307040002,2,0,0,2,2,2808501524.0,카페노티드,제주특별자치도 제주시 애월읍 애월로1길 24-9,제주특별자치도 제주시 애월읍 애월리 2527-3,4848221.0,5011025334.0,2023-07,1,12700.0,클래식바닐라도넛;슬러쉬;우도 땅콩크림 도넛,,12,광주광역시,제주
h001359,2307040005,2,3,3,2,2,,주식회사 제이콥씨앤,제주특별자치도 서귀포시 안덕면 한창로 340,제주특별자치도 서귀포시 안덕면 상창리 1963-2,3349241.0,5013031024.0,2023-07,1,5000.0,,,15,광주광역시,제주
h001359,2307040005,2,3,3,3,2,1208720524.0,헬로키티제주아일랜드,제주특별자치도 서귀포시 안덕면 한창로 340,제주특별자치도 서귀포시 안덕면 상창리 1963-2,3349241.0,5013031024.0,2023-07,1,5000.0,스탬프투어세트,,15,광주광역시,제주
h001359,2307040005,2,3,3,4,2,1208720524.0,헬로키티제주아일랜드,제주특별자치도 서귀포시 안덕면 한창로 340,제주특별자치도 서귀포시 안덕면 상창리 1963-2,3349241.0,5013031024.0,2023-07,1,45200.0,(악세)키링 마스코트 heart xo;(MD)하트 핀버튼배지(샤이니);(팬시)레터 세트 KT;(MD머그)글라스머그(핑크),,16,광주광역시,제주
h001359,2307040005,2,3,3,5,2,1208720524.0,헬로키티제주아일랜드,제주특별자치도 서귀포시 안덕면 한창로 340,제주특별자치도 서귀포시 안덕면 상창리 1963-2,3349241.0,5013031024.0,2023-07,1,40500.0,(잡화)쿠션;(MD)타포린백 L(아일랜드),,16,광주광역시,제주
h001359,2307030005,1,4,4,1,2,6161497364.0,제주도고기국수만세국수,제주특별자치도 제주시 연삼로 437,제주특별자치도 제주시 이도이동 1061-2,3349137.0,5011010400.0,2023-07,3,18000.0,고기국수;멸고국수;음료 ,,19,광주광역시,제주
h001364,2306230003,1,0,0,1,4,5210201043.0,시월,제주특별자치도 제주시 남광로2길 21,제주특별자치도 제주시 이도이동 1989-9,4847364.0,5011010400.0,2023-06,1,40000.0,특 로스카츠 정식;치즈멘치카츠정식;시월짬뽕,,21,제주특별자치도,제주
h001364,2306240001,1,0,0,1,4,1018676277.0,버거킹,제주특별자치도 제주시 일주서로 7800,제주특별자치도 제주시 연동 2413-4,3349236.0,5011013700.0,2023-06,1,26700.0,바삭킹8조각+스위트칠리소;치즈스틱;쉐이킹프라이 스윗어니언;코카콜라 제로(L);치즈프라이,,11,제주특별자치도,제주
h001364,2306230003,1,0,0,2,4,1626000618.0,빽다방,제주특별자치도 제주시 구남로4길 8-1,제주특별자치도 제주시 이도이동 2036-1,4847231.0,5011010400.0,2023-06,1,4300.0,빽사이즈 아이스티샷추가(ICED);컵보증금,,21,제주특별자치도,제주
h001365,2306250006,1,0,0,1,2,3951201332.0,하르방짬뽕,제주특별자치도 제주시 애월읍 하귀동남4길 4,제주특별자치도 제주시 애월읍 하귀1리 214-4,4848956.0,5011025340.0,2023-06,1,24000.0,갈비;갈비곱,,00,강원도,제주
h001365,2306250008,1,0,0,1,2,7120401401.0,원앤온리,제주특별자치도 서귀포시 안덕면 산방로 141,제주특별자치도 서귀포시 안덕면 사계리 86,3350113.0,5013031025.0,2023-06,1,30500.0,바나나 크럼블;아이스 아메리카노;망고스무디,,17,강원도,제주
h001365,2306250010,1,0,0,1,2,2047400355.0,주니네오메기떡,제주특별자치도 서귀포시 중앙로42번길 16,제주특별자치도 서귀포시 서귀동 274-2,4850823.0,5013010100.0,2023-06,1,5000.0,,,19,강원도,제주
h001365,2306260003,1,0,0,1,2,4113600155.0,임순이네,제주특별자치도 제주시 애월읍 곽지1길 26-7,제주특별자치도 제주시 애월읍 곽지리 1581-7,4847146.0,5011025337.0,2023-06,1,19000.0,,,13,강원도,제주
h001365,2306260006,1,0,0,1,2,4098538243.0,해지개,제주특별자치도 제주시 애월읍 애월북서길 52,제주특별자치도 제주시 애월읍 애월리 2555,4848229.0,5011025334.0,2023-06,1,27400.0,소금빵;데니쉬맘보스;아메리카노ICE;선라이즈ICE,,15,강원도,제주
h001365,2306270001,1,0,0,1,2,5508602069.0,주식회사 장인더,제주특별자치도 제주시 구좌읍 구좌해안로 140,제주특별자치도 제주시 구좌읍 김녕리 6160,3349024.0,5011025634.0,2023-06,1,44000.0,ICED 아메리카노;파지약과;정품약과,,10,강원도,제주
h001365,2306270003,1,0,0,1,2,8247700242.0,갈치옥,제주특별자치도 제주시 조천읍 조함해안로 530,제주특별자치도 제주시 조천읍 함덕리 1004-30,3349182.0,5011025924.0,2023-06,1,79000.0,통갈치조림세트(2인),,12,강원도,제주
h001365,2306270006,1,0,0,1,2,2018121515.0,스타벅스,제주특별자치도 제주시 서해안로 624,제주특별자치도 제주시 용담삼동 1020-1,3349093.0,5011011000.0,2023-06,1,15000.0,G)제주까망F;G)제주금귤듬뿍B,,15,강원도,제주
h001365,2306260001,3,0,0,1,2,6168300017.0,천지연폭포,제주특별자치도 서귀포시 남성중로 2-15,제주특별자치도 서귀포시 서홍동 666-1,3350030.0,5013010600.0,2023-06,1,4000.0,입장권,,10,강원도,제주
h001365,2306260004,3,0,0,1,2,6690702301.0,상기리 야자숲,제주특별자치도 제주시 애월읍 고하상로 326,제주특별자치도 제주시 애월읍 상가리 536,3349010.0,5011025331.0,2023-06,1,10000.0,,,13,강원도,제주
h001365,2306260007,2,1,1,1,2,7840401518.0,아베베베이커리,제주특별자치도 제주시 동문로6길 4,제주특별자치도 제주시 일도일동 1136-2,4847602.0,5011010100.0,2023-06,1,12600.0,붉은오름 베리베리;안돌 아몬드 브리;제주 녹차 크림도넛;산방산 고구마 크림,,19,강원도,제주
h001365,2306270003,2,1,1,1,2,7532601345.0,히포파운드,제주특별자치도 제주시 오광로 120,제주특별자치도 제주시 노형동 3744-1,3349143.0,5011012200.0,2023-06,1,14600.0,보냉백;믹스후르츠;말차앙버터,,13,강원도,제주
h001365,2306270007,2,2,2,1,2,2148639904.0,바이제주(아이컨텐츠),제주특별자치도 서귀포시 막숙포로 60,제주특별자치도 서귀포시 법환동 209-3,3350078.0,5013010200.0,2023-06,1,27000.0,바이맹 제주냥 자수 파우치;우도삼춘땅콩샌드(대),,16,강원도,제주
h001365,2306260007,2,4,4,1,2,1102217305.0,태향제주특산물할인매장,제주특별자치도 제주시 동문로4길 24,제주특별자치도 제주시 일도일동 1481-4,4847601.0,5011010100.0,2023-06,1,22000.0,,,18,강원도,제주
h001365,2306260007,2,5,5,1,2,6169241908.0,혜득상회,제주특별자치도 제주시 동문로 6-6,제주특별자치도 제주시 일도일동 1482-2,3349056.0,5011010100.0,2023-06,1,28000.0,,,18,강원도,제주
h001366,2306210007,1,0,0,1,3,4140821985.0,도민상회,제주특별자치도 제주시 구좌읍 행원로1길 32-3,제주특별자치도 제주시 구좌읍 행원리 1537-20,4849094.0,5011025627.0,2023-06,1,79000.0,흑돼지 근고기;음료수;공기밥,,17,부산광역시,제주
h001366,2306220003,1,0,0,1,3,4251600175.0,앙끄레국수,제주특별자치도 서귀포시 법환상로2번길 97-18,제주특별자치도 서귀포시 법환동 876-1,4850271.0,5013010200.0,2023-06,1,29000.0,고기국수;공기밥,,12,부산광역시,제주
h001366,2306220006,1,0,0,1,3,3638800272.0,(주)더비(식당),제주특별자치도 제주시 구좌읍 월정7길 46,제주특별자치도 제주시 구좌읍 월정리 8-1,4848563.0,5011025626.0,2023-06,1,47700.0,흑돼지 양념구이 덮밥,,18,부산광역시,제주
h001366,2306230002,1,0,0,1,3,5078701739.0,안도르 베이커리&커피,제주특별자치도 제주시 구좌읍 비자림로 1645,제주특별자치도 제주시 구좌읍 송당리 2142-4,3349079.0,5011025625.0,2023-06,1,31000.0,한라봉무스케이크;아이스크림 상하목장;ICE아메리카노(HAUS);허니피치아이스티,,10,부산광역시,제주
h001366,2306230005,1,0,0,1,3,2118895935.0,폴바셋,제주특별자치도 제주시 서해안로 442-1,제주특별자치도 제주시 용담삼동 2400-8,3349093.0,5011011000.0,2023-06,1,17900.0,아이스 스페니쉬 라떼;아이스 밀크 초콜릿;아이스 락토프리 라떼,,15,부산광역시,제주
h001366,2306220001,3,0,0,1,3,4668600728.0,고도농원,제주특별자치도 서귀포시 토평공단로 78-22,제주특별자치도 서귀포시 토평동 1802,3350277.0,5013011100.0,2023-06,1,90000.0,,,10,부산광역시,제주
h001371,2306270004,1,0,0,1,2,2112070778.0,제주마음,제주특별자치도 제주시 원노형3길 15,제주특별자치도 제주시 노형동 914-2,4848492.0,5011012200.0,2023-06,1,75000.0,세트메뉴,,13,서울특별시,제주
h001371,2306270008,1,0,0,1,2,4380200698.0,꺼멍목장,제주특별자치도 서귀포시 이어도로 338,제주특별자치도 서귀포시 하원동 1633-2,3350237.0,5013011800.0,2023-06,1,72000.0,흑돼지생갈비;흑돼지오겹살;제주딱새우된장찌개;공기밥,,19,서울특별시,제주
h001371,2306280003,1,0,0,1,2,6162129904.0,어진이네횟집,제주특별자치도 서귀포시 보목포로 93,제주특별자치도 서귀포시 보목동 261,3350099.0,5013011000.0,2023-06,1,28000.0,,,13,서울특별시,제주
h001371,2306280005,1,0,0,1,2,6162231260.0,제주오도록,제주특별자치도 제주시 삼봉로 2,제주특별자치도 제주시 삼양이동 2181-37,3349084.0,5011011400.0,2023-06,1,69000.0,흑돼지근고기;공기밥;우동사리,,19,서울특별시,제주
h001371,2306290003,1,0,0,1,2,6162497776.0,칠사돈,제주특별자치도 제주시 애월읍 애월해안로 906,제주특별자치도 제주시 애월읍 하귀2리 2710,3349131.0,5011025341.0,2023-06,1,71000.0,흑돼지;김치찌게(소);공기밥,,17,서울특별시,제주
h001372,2306200002,1,0,0,1,2,6161989194.0,재혁이네국수,제주특별자치도 제주시 구남로 24,제주특별자치도 제주시 이도이동 2034-5,3349021.0,5011010400.0,2023-06,1,31500.0,고기국수;소주;제육볶음 ,,15,서울특별시,제주
h001372,2306200004,1,0,0,1,2,6108169106.0,주식회사 유니,제주특별자치도 제주시 애월읍 애월해안로 656,제주특별자치도 제주시 애월읍 구엄리 1216,3349131.0,5011025324.0,2023-06,1,14000.0,,,17,서울특별시,제주
h001372,2306210001,1,0,0,1,2,2234300430.0,GS25,제주특별자치도 제주시 서해안로 448,제주특별자치도 제주시 용담삼동 2400,3349093.0,5011011000.0,2023-06,1,8200.0,쌈장찍먹순대;카라멜땅콩;해태)누가바,,20,서울특별시,제주
h001372,2306210003,1,0,0,1,2,6162504411.0,이어도식당,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 14-5,제주특별자치도 서귀포시 표선면 성읍리 987-1,4850467.0,5013032023.0,2023-06,1,48000.0,,,14,서울특별시,제주
h001372,2306220001,1,0,0,1,2,2118895935.0,폴 바셋,제주특별자치도 제주시 서해안로 452,제주특별자치도 제주시 용담삼동 2396,3349093.0,5011011000.0,2023-06,1,12100.0,,,09,서울특별시,제주
h001372,2306200005,2,0,0,1,2,3086800355.0,마켓제주,제주특별자치도 제주시 애월읍 애월해안로 664,제주특별자치도 제주시 애월읍 구엄리 1229-4,3349131.0,5011025324.0,2023-06,1,16000.0,,,18,서울특별시,제주
h001372,2306210006,2,0,0,1,2,6162314012.0,행복한상점동문시장점,제주특별자치도 제주시 동문로4길 10-1,제주특별자치도 제주시 일도일동 1144-13,4847601.0,5011010100.0,2023-06,1,10000.0,,,18,서울특별시,제주
h001372,2306200007,1,0,0,2,2,2234300430.0,GS25,제주특별자치도 제주시 서해안로 448,제주특별자치도 제주시 용담삼동 2400,3349093.0,5011011000.0,2023-06,1,17300.0,쿠캣간장제육;쿠캣고추장제육;감자에그햄샌드위치;CJ)큰햇반,,20,서울특별시,제주
h001372,2306210006,2,0,0,2,2,6161589274.0,서울분식,제주특별자치도 제주시 동문로4길 11,제주특별자치도 제주시 일도일동 1103-8,4847601.0,5011010100.0,2023-06,1,5500.0,,,18,서울특별시,제주
h001372,2306210002,1,2,2,1,2,6168140053.0,에코랜드 테마파크 레이크카페,제주특별자치도 제주시 조천읍 번영로 1278-169,제주특별자치도 제주시 조천읍 대흘리 1221-1,3349234.0,5011025926.0,2023-06,1,9500.0,오미자차;아메리카노,,11,서울특별시,제주
h001373,2307010007,1,0,0,1,1,6161286067.0,늘소담,제주특별자치도 제주시 탑동로 31-3,제주특별자치도 제주시 삼도이동 1192-12,3349197.0,5011010600.0,2023-07,1,18000.0,돼지국밥;소담 비빔국수,,19,광주광역시,제주
h001373,2307020002,1,0,0,1,1,6160166916.0,함덕골목,제주특별자치도 제주시 조천읍 조천북6길 62,제주특별자치도 제주시 조천읍 조천리 1209-13,4849210.0,5011025923.0,2023-07,1,22000.0,내장탕,,12,광주광역시,제주
h001373,2307020006,1,0,0,1,1,8367700212.0,올레마당,제주특별자치도 서귀포시 안덕면 사계남로 224,제주특별자치도 서귀포시 안덕면 사계리 135-1,3350108.0,5013031025.0,2023-07,1,23800.0,생선구이,,18,광주광역시,제주
h001373,2307030001,1,0,0,1,1,6162850750.0,풍년식당,제주특별자치도 서귀포시 토평서로11번길 150,제주특별자치도 서귀포시 동홍동 774-3,4851004.0,5013010500.0,2023-07,1,18000.0,고기국밥,,11,광주광역시,제주
h001373,2307030003,1,0,0,1,1,1183301313.0,위밋,제주특별자치도 서귀포시 남원읍 태위로 374,제주특별자치도 서귀포시 남원읍 위미리 171-5,3350268.0,5013025327.0,2023-07,1,12000.0,바닐라빈라떼;아메리카노;아이스추가,,12,광주광역시,제주
